ccn,hospital_name,state,finding,url,dns,final_status,redirect_hops,server,cf_ray,cf_mitigated,waf_action,edge,body_hint,error,ms,transcript
390278,EAGLEVILLE HOSPITAL,PA,no-cms-hpt-txt-published,https://eagleville.org/.well-known/cms-hpt.txt,ok,404,0,cloudflare,a371fa962bbd5d16-IAD,,,cloudflare,,,243,transcripts\eagleville.org--274856ac.txt
390307,EDGEWOOD SURGICAL HOSPITAL,PA,no-cms-hpt-txt-published,https://edgewoodsurgical.com/,ok,200,0,cloudflare,a371fa96ce63c5e9-IAD,,,cloudflare,,,213,transcripts\edgewoodsurgical.com--10f7a29a.txt
390307,EDGEWOOD SURGICAL HOSPITAL,PA,no-cms-hpt-txt-published,https://edgewoodsurgical.com/cms-hpt.txt,ok,404,0,cloudflare,a371fa972f78c5e9-IAD,,,cloudflare,,,883,transcripts\edgewoodsurgical.com--58c3f86e.txt
390307,EDGEWOOD SURGICAL HOSPITAL,PA,no-cms-hpt-txt-published,https://edgewoodsurgical.com/.well-known/cms-hpt.txt,ok,404,0,cloudflare,a371fa9cb8c6c5e9-IAD,,,cloudflare,,,651,transcripts\edgewoodsurgical.com--46bc7179.txt
391306,ENDLESS MOUNTAINS HEALTH SYSTEMS,PA,no-cms-hpt-txt-published,https://endlesscare.org/,ok,200,1,Squarespace | Squarespace,,,,,,,359,transcripts\endlesscare.org--368ee2d3.txt
391306,ENDLESS MOUNTAINS HEALTH SYSTEMS,PA,no-cms-hpt-txt-published,https://endlesscare.org/cms-hpt.txt,ok,404,1,Squarespace | Squarespace,,,,,,,186,transcripts\endlesscare.org--dd1f5c8d.txt
391306,ENDLESS MOUNTAINS HEALTH SYSTEMS,PA,no-cms-hpt-txt-published,https://endlesscare.org/.well-known/cms-hpt.txt,ok,404,1,Squarespace | Squarespace,,,,,,,154,transcripts\endlesscare.org--25e2ce0d.txt
390219,EXCELA HEALTH LATROBE HOSPITAL,PA,not-assessed-not-named-in-file,https://excelahealth.org/,ok,200,2,nginx,,,,,,,1230,transcripts\excelahealth.org--fb512507.txt
394027,FAIRMOUNT BEHAVIORAL HEALTH SYSTEM,PA,pointer-blocked-to-automation,https://fairmountbhs.com/cms-hpt.txt,ok,403,0,cloudflare,a371fa9b189f7ce6-IAD,challenge,,cloudflare,Just a moment,,127,transcripts\fairmountbhs.com--a6228a7c.txt
394027,FAIRMOUNT BEHAVIORAL HEALTH SYSTEM,PA,pointer-blocked-to-automation,https://fairmountbhs.com/,ok,403,0,cloudflare,a371fa9bbb3d7ce6-IAD,challenge,,cloudflare,Just a moment,,79,transcripts\fairmountbhs.com--9cd7e70d.txt
394034,HORSHAM CLINIC,PA,pointer-blocked-to-automation,https://horshamclinic.com/cms-hpt.txt,ok,403,0,cloudflare,a371fa9cdda278b1-IAD,challenge,,cloudflare,Just a moment,,173,transcripts\horshamclinic.com--8e9c10d4.txt
394034,HORSHAM CLINIC,PA,pointer-blocked-to-automation,https://horshamclinic.com/,ok,403,0,cloudflare,a371fa9d0e2978b1-IAD,challenge,,cloudflare,Just a moment,,28,transcripts\horshamclinic.com--f111b6f1.txt
390168,INDEPENDENCE HEALTH SYSTEM BUTLER MEMORIAL HOSPITA,PA,not-assessed-not-named-in-file,https://butlerhealthsystem.org/,ok,200,2,nginx,,,,,,,1258,transcripts\butlerhealthsystem.org--d2794c38.txt
390093,INDEPENDENCE HEALTH SYSTEM CLARION HOSPITAL,PA,not-assessed-not-named-in-file,https://butlerhealthsystem.org/,ok,200,2,nginx,,,,,,,1258,transcripts\butlerhealthsystem.org--d2794c38.txt
394057,MALVERN BEHAVIORAL HEALTH,PA,no-cms-hpt-txt-published,https://malvernbh.com/,ok,200,1,cloudflare | cloudflare,a371faa0accb12ce-IAD | a371faa23b958f22-IAD,,,cloudflare,,,660,transcripts\malvernbh.com--6a39bdaa.txt
394057,MALVERN BEHAVIORAL HEALTH,PA,no-cms-hpt-txt-published,https://malvernbh.com/cms-hpt.txt,ok,404,1,cloudflare | cloudflare,a371faa36d8112ce-IAD | a371faa3a81d8f22-IAD,,,cloudflare,,,379,transcripts\malvernbh.com--dbdef8d5.txt
394057,MALVERN BEHAVIORAL HEALTH,PA,no-cms-hpt-txt-published,https://malvernbh.com/.well-known/cms-hpt.txt,ok,404,1,cloudflare | cloudflare,a371faa5dd2a12ce-IAD | a371faa62fdf8f22-IAD,,,cloudflare,,,340,transcripts\malvernbh.com--d063c395.txt
394040,MEADOWS PSYCHIATRIC CENTER,PA,pointer-blocked-to-automation,https://themeadows.net/cms-hpt.txt,ok,403,0,cloudflare,a371faa1892a2434-IAD,challenge,,cloudflare,Just a moment,,155,transcripts\themeadows.net--5cf38f2d.txt
394040,MEADOWS PSYCHIATRIC CENTER,PA,pointer-blocked-to-automation,https://themeadows.net/,ok,403,0,cloudflare,a371faa1da8e2434-IAD,challenge,,cloudflare,Just a moment,,46,transcripts\themeadows.net--a872c01f.txt
391312,PENN HIGHLANDS BROOKVILLE,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=15368,ok,403,0,cloudflare,a371faa32c37e5fc-IAD,challenge,,cloudflare,Just a moment,,222,transcripts\phhealthcare.org--ab6935d8.txt
390184,PENN HIGHLANDS CONNELLSVILLE,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=14597,ok,403,0,cloudflare,a371faa38daae5fc-IAD,challenge,,cloudflare,Just a moment,,25,transcripts\phhealthcare.org--a5da78a4.txt
390086,PENN HIGHLANDS DUBOIS,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=15371,ok,403,0,cloudflare,a371faa3be4de5fc-IAD,challenge,,cloudflare,Just a moment,,28,transcripts\phhealthcare.org--86689666.txt
391315,PENN HIGHLANDS ELK,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=15372,ok,403,0,cloudflare,a371faa3ef07e5fc-IAD,challenge,,cloudflare,Just a moment,,25,transcripts\phhealthcare.org--a200b361.txt
390056,PENN HIGHLANDS HUNTINGDON,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=15373,ok,403,0,cloudflare,a371faa41face5fc-IAD,challenge,,cloudflare,Just a moment,,34,transcripts\phhealthcare.org--974648bc.txt
390147,PENN HIGHLANDS MON VALLEY,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=14847,ok,403,0,cloudflare,a371faa44898e5fc-IAD,challenge,,cloudflare,Just a moment,,24,transcripts\phhealthcare.org--a861f284.txt
391307,PENN HIGHLANDS TYRONE,PA,mrf-blocked-to-automation,https://www.phhealthcare.org/download/?id=15375,ok,403,0,cloudflare,a371faa47942e5fc-IAD,challenge,,cloudflare,Just a moment,,36,transcripts\phhealthcare.org--ef2b58e1.txt
390237,REGIONAL HOSPITAL OF SCRANTON,PA,no-cms-hpt-txt-published,https://commonwealthhealth.net/,ok,200,0,nginx,,,,,,,151,transcripts\commonwealthhealth.net--0d554533.txt
390237,REGIONAL HOSPITAL OF SCRANTON,PA,no-cms-hpt-txt-published,https://commonwealthhealth.net/cms-hpt.txt,ok,404,0,nginx,,,,,,,1154,transcripts\commonwealthhealth.net--9434f17c.txt
390237,REGIONAL HOSPITAL OF SCRANTON,PA,no-cms-hpt-txt-published,https://commonwealthhealth.net/.well-known/cms-hpt.txt,ok,404,0,nginx,,,,,,,1276,transcripts\commonwealthhealth.net--3ff54b6b.txt
394050,ROXBURY TREATMENT CENTER,PA,pointer-blocked-to-automation,https://roxburyhospital.com/cms-hpt.txt,ok,403,0,cloudflare,a371faa5ef2dd67c-IAD,challenge,,cloudflare,Just a moment,,173,transcripts\roxburyhospital.com--75f55eff.txt
394050,ROXBURY TREATMENT CENTER,PA,pointer-blocked-to-automation,https://roxburyhospital.com/,ok,403,0,cloudflare,a371faa64ff4d67c-IAD,challenge,,cloudflare,Just a moment,,40,transcripts\roxburyhospital.com--ef3cdfe2.txt
390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,PA,not-assessed-not-named-in-file,https://lvhn.org/,ok,200,3,nginx | nginx,,,,,,fetch failed (cause: UND_ERR_CONNECT_TIMEOUT),11935,transcripts\lvhn.org--79ad3adb.txt
390211,SHARON REGIONAL MEDICAL CENTER,PA,no-cms-hpt-txt-published,https://sharonregionalmedical.org/,ok,200,1,nginx,,,,,,fetch failed (cause: ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR),408,transcripts\sharonregionalmedical.org--171e6d6b.txt
390211,SHARON REGIONAL MEDICAL CENTER,PA,no-cms-hpt-txt-published,https://sharonregionalmedical.org/cms-hpt.txt,ok,404,0,awselb/2.0,,,,,,,140,transcripts\sharonregionalmedical.org--5024ede7.txt
390211,SHARON REGIONAL MEDICAL CENTER,PA,no-cms-hpt-txt-published,https://sharonregionalmedical.org/.well-known/cms-hpt.txt,ok,404,0,,,,,,,,146,transcripts\sharonregionalmedical.org--bf35224f.txt
390116,SUBURBAN COMMUNITY HOSPITAL,PA,not-assessed-not-named-in-file,https://suburbanhosp.org/,ok,200,1,Sucuri/Cloudproxy | Sucuri/Cloudproxy,,,,,,,349,transcripts\suburbanhosp.org--bcb58a76.txt
390316,SURGICAL INSTITUTE OF READING,PA,pointer-blocked-to-automation,https://sireading.com/cms-hpt.txt,ok,403,0,cloudflare,a371faac2bd3f45a-IAD,challenge,,cloudflare,Just a moment,,129,transcripts\sireading.com--de961710.txt
390316,SURGICAL INSTITUTE OF READING,PA,pointer-blocked-to-automation,https://sireading.com/,ok,403,0,cloudflare,a371faac5c59f45a-IAD,challenge,,cloudflare,Just a moment,,27,transcripts\sireading.com--9d2e4c00.txt
390146,WARREN GENERAL HOSPITAL,PA,mrf-url-unreachable,https://www.wgh.org/s/250965598_warren-general-hospital_standardcharges-8tly.csv,ok,404,0,Squarespace,,,,,,,317,transcripts\wgh.org--af67d8d8.txt
390137,WILKES-BARRE GENERAL HOSPITAL,PA,no-cms-hpt-txt-published,https://commonwealthhealth.net/,ok,200,0,nginx,,,,,,,151,transcripts\commonwealthhealth.net--0d554533.txt
390137,WILKES-BARRE GENERAL HOSPITAL,PA,no-cms-hpt-txt-published,https://commonwealthhealth.net/cms-hpt.txt,ok,404,0,nginx,,,,,,,1154,transcripts\commonwealthhealth.net--9434f17c.txt
390137,WILKES-BARRE GENERAL HOSPITAL,PA,no-cms-hpt-txt-published,https://commonwealthhealth.net/.well-known/cms-hpt.txt,ok,404,0,nginx,,,,,,,1276,transcripts\commonwealthhealth.net--3ff54b6b.txt
400102,DOCTORS' CENTER BAYAMON,PR,not-assessed-not-named-in-file,https://doctorscenterhospital.com/,ok,200,1,Vercel | Vercel,,,,,,,434,transcripts\doctorscenterhospital.com--46e5440e.txt
400117,HOSPITAL METROPOLITANO  DR SUSONI,PR,no-cms-hpt-txt-published,https://hospitaldrsusoni.com/,ok,202,0,nginx,,,,,,,278,transcripts\hospitaldrsusoni.com--26606038.txt
400117,HOSPITAL METROPOLITANO  DR SUSONI,PR,no-cms-hpt-txt-published,https://hospitaldrsusoni.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,65,transcripts\hospitaldrsusoni.com--b25ed102.txt
400117,HOSPITAL METROPOLITANO  DR SUSONI,PR,no-cms-hpt-txt-published,https://hospitaldrsusoni.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,63,transcripts\hospitaldrsusoni.com--1fce5589.txt
404007,HOSPITAL METROPOLITANO  PSIQUIATRICO DE CABO ROJO,PR,no-cms-hpt-txt-published,https://hospitalmetrocaborojo.com/,ok,202,0,nginx,,,,,,,271,transcripts\hospitalmetrocaborojo.com--26bd5c16.txt
404007,HOSPITAL METROPOLITANO  PSIQUIATRICO DE CABO ROJO,PR,no-cms-hpt-txt-published,https://hospitalmetrocaborojo.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,72,transcripts\hospitalmetrocaborojo.com--aedb8a01.txt
404007,HOSPITAL METROPOLITANO  PSIQUIATRICO DE CABO ROJO,PR,no-cms-hpt-txt-published,https://hospitalmetrocaborojo.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,65,transcripts\hospitalmetrocaborojo.com--1200c7fe.txt
400130,HOSPITAL METROPOLITANO DE LA MONTANA,PR,no-cms-hpt-txt-published,https://hospitalmetroutuado.com/,ok,202,0,nginx,,,,,,,308,transcripts\hospitalmetroutuado.com--2367d52c.txt
400130,HOSPITAL METROPOLITANO DE LA MONTANA,PR,no-cms-hpt-txt-published,https://hospitalmetroutuado.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,54,transcripts\hospitalmetroutuado.com--817da82c.txt
400130,HOSPITAL METROPOLITANO DE LA MONTANA,PR,no-cms-hpt-txt-published,https://hospitalmetroutuado.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,61,transcripts\hospitalmetroutuado.com--2c2c36ff.txt
400003,HOSPITAL METROPOLITANO DR PILA,PR,no-cms-hpt-txt-published,https://hmdrpila.com/,ok,202,0,nginx,,,,,,,323,transcripts\hmdrpila.com--96ec132c.txt
400003,HOSPITAL METROPOLITANO DR PILA,PR,no-cms-hpt-txt-published,https://hmdrpila.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,66,transcripts\hmdrpila.com--c3668214.txt
400003,HOSPITAL METROPOLITANO DR PILA,PR,no-cms-hpt-txt-published,https://hmdrpila.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,186,transcripts\hmdrpila.com--dacc4f30.txt
400128,"HOSPITAL PAVIA HATO REY, INC",PR,no-cms-hpt-txt-published,https://hospitalpaviapr.com/,ok,202,0,nginx,,,,,,,485,transcripts\hospitalpaviapr.com--a6cc9083.txt
400128,"HOSPITAL PAVIA HATO REY, INC",PR,no-cms-hpt-txt-published,https://hospitalpaviapr.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,60,transcripts\hospitalpaviapr.com--7d666039.txt
400128,"HOSPITAL PAVIA HATO REY, INC",PR,no-cms-hpt-txt-published,https://hospitalpaviapr.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,66,transcripts\hospitalpaviapr.com--5d2ae8eb.txt
400019,HOSPITAL PAVIA SANTURCE,PR,no-cms-hpt-txt-published,https://hospitalpaviapr.com/,ok,202,0,nginx,,,,,,,485,transcripts\hospitalpaviapr.com--a6cc9083.txt
400019,HOSPITAL PAVIA SANTURCE,PR,no-cms-hpt-txt-published,https://hospitalpaviapr.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,60,transcripts\hospitalpaviapr.com--7d666039.txt
400019,HOSPITAL PAVIA SANTURCE,PR,no-cms-hpt-txt-published,https://hospitalpaviapr.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,66,transcripts\hospitalpaviapr.com--5d2ae8eb.txt
400110,HOSPITAL PAVIA YAUCO,PR,no-cms-hpt-txt-published,https://hospitalpaviayauco.com/,ok,202,0,nginx,,,,,,,505,transcripts\hospitalpaviayauco.com--f2b9e4ca.txt
400110,HOSPITAL PAVIA YAUCO,PR,no-cms-hpt-txt-published,https://hospitalpaviayauco.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,95,transcripts\hospitalpaviayauco.com--d4cb4f88.txt
400110,HOSPITAL PAVIA YAUCO,PR,no-cms-hpt-txt-published,https://hospitalpaviayauco.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,84,transcripts\hospitalpaviayauco.com--639ff57b.txt
400123,HOSPITAL PEREA,PR,no-cms-hpt-txt-published,https://hospitalperea.com/,ok,202,0,nginx,,,,,,,416,transcripts\hospitalperea.com--d697f3d9.txt
400123,HOSPITAL PEREA,PR,no-cms-hpt-txt-published,https://hospitalperea.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,96,transcripts\hospitalperea.com--3db60f6d.txt
400123,HOSPITAL PEREA,PR,no-cms-hpt-txt-published,https://hospitalperea.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,85,transcripts\hospitalperea.com--61ead776.txt
400106,METROPOLITAN HOSPITAL,PR,no-cms-hpt-txt-published,https://hospitalmetropolitanopr.com/,ok,202,0,nginx,,,,,,,342,transcripts\hospitalmetropolitanopr.com--ad47da6d.txt
400106,METROPOLITAN HOSPITAL,PR,no-cms-hpt-txt-published,https://hospitalmetropolitanopr.com/cms-hpt.txt,ok,202,0,nginx,,,,,,,85,transcripts\hospitalmetropolitanopr.com--5037959d.txt
400106,METROPOLITAN HOSPITAL,PR,no-cms-hpt-txt-published,https://hospitalmetropolitanopr.com/.well-known/cms-hpt.txt,ok,202,0,nginx,,,,,,,70,transcripts\hospitalmetropolitanopr.com--fc173064.txt
400122,PROFESSIONAL HOSPITAL GUAYNABO INC,PR,mrf-url-unreachable,https://professionalhospital.net/wp-content/uploads/2023/10/660714964_PROFESSIONAL-HOSPITAL-GUAYNABO_standardcharges.csv,ok,404,0,cloudflare,a371faba6c759c55-IAD,,,cloudflare,,,1058,transcripts\professionalhospital.net--39a92cc6.txt
420082,AIKEN REGIONAL MEDICAL CENTER,SC,pointer-blocked-to-automation,https://aikenregional.com/cms-hpt.txt,ok,403,0,cloudflare,a371faba4b3f4709-IAD,,,cloudflare,Access denied,,196,transcripts\aikenregional.com--e4e78fb8.txt
420082,AIKEN REGIONAL MEDICAL CENTER,SC,pointer-blocked-to-automation,https://aikenregional.com/,ok,403,0,cloudflare,a371faba9c724709-IAD,,,cloudflare,Access denied,,34,transcripts\aikenregional.com--24d97afa.txt
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,SC,not-assessed-site-unreachable,https://cprmc.com/cms-hpt.txt,ok,406,0,,,,,,,,203,transcripts\cprmc.com--1dddf626.txt
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,SC,not-assessed-site-unreachable,https://cprmc.com/,ok,406,0,,,,,,,,50,transcripts\cprmc.com--4e1efb5a.txt
420072,HAMPTON REGIONAL MEDICAL CENTER,SC,mrf-url-unreachable,https://hospitalpricetransparencyfiles.com/hampton-regional-hospital/571017988_Hampton-Regional-Hospital_standardcharges.csv,ok,404,0,cloudflare,a371fabbcc83c9bf-IAD,,,cloudflare,,,299,transcripts\hospitalpricetransparencyfiles.com--eb0a4d3a.txt
420073,LEXINGTON MEDICAL CENTER,SC,no-cms-hpt-txt-published,https://lexmed.com/,ok,200,1,Microsoft-IIS/10.0 | Microsoft-IIS/10.0,,,,,,,799,transcripts\lexmed.com--52e1b407.txt
420073,LEXINGTON MEDICAL CENTER,SC,no-cms-hpt-txt-published,https://lexmed.com/cms-hpt.txt,ok,200,2,Microsoft-IIS/10.0 | Microsoft-IIS/10.0 | Microsoft-IIS/10.0,,,,,,,215,transcripts\lexmed.com--5b79d07c.txt
420073,LEXINGTON MEDICAL CENTER,SC,no-cms-hpt-txt-published,https://lexmed.com/.well-known/cms-hpt.txt,ok,200,2,Microsoft-IIS/10.0 | Microsoft-IIS/10.0 | Microsoft-IIS/10.0,,,,,,,202,transcripts\lexmed.com--ae9590b2.txt
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,SC,not-assessed-not-named-in-file,https://mcleodhealth.org/,ok,200,1,cloudflare | cloudflare,a371fabdea2c6589-IAD | a371fabfdffce610-IAD,,,cloudflare,,,683,transcripts\mcleodhealth.org--784fe1ad.txt
420104,MOUNT PLEASANT HOSPITAL,SC,not-assessed-not-named-in-file,https://rsfh.com/,ok,200,1,cloudflare | cloudflare,a371fac18c6420a6-IAD | a371fac33a40c988-IAD,,,cloudflare,,,640,transcripts\rsfh.com--ec3d679b.txt
431318,BOWDLE HOSPITAL - CAH,SD,not-assessed-not-named-in-file,https://avera.org/,ok,200,2,,,,,,,,1014,transcripts\avera.org--93b89a21.txt
431316,COMMUNITY MEMORIAL HOSPITAL,SD,mrf-blocked-to-automation,https://www.avera.org/app/files/public/ab83b4b4-beb0-4a03-897d-6ce6983a71c5/466000400_redfield-community-memorial_standardcharges.csv,ok,200,0,,,,,,,,282,transcripts\avera.org--c9aa73e1.txt
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,SD,not-assessed-not-named-in-file,https://avera.org/,ok,200,2,,,,,,,,1014,transcripts\avera.org--93b89a21.txt
431313,FREEMAN MEDICAL CENTER - CAH,SD,not-assessed-not-named-in-file,https://avera.org/,ok,200,2,,,,,,,,1014,transcripts\avera.org--93b89a21.txt
431300,MADISON REGIONAL HEALTH SYSTEM,SD,no-cms-hpt-txt-published,https://madisonregionalhealth.org/,ok,200,0,LiteSpeed,,,,,,,342,transcripts\madisonregionalhealth.org--39d1dcc2.txt
431300,MADISON REGIONAL HEALTH SYSTEM,SD,no-cms-hpt-txt-published,https://madisonregionalhealth.org/cms-hpt.txt,ok,,18,LiteSpeed | LiteSpeed | LiteSpeed | LiteSpeed | LiteSpeed | LiteSpeed | LiteSpeed | LiteSpeed | LiteSpeed,,,,,,too many redirects,20159,transcripts\madisonregionalhealth.org--7ea6314e.txt
431300,MADISON REGIONAL HEALTH SYSTEM,SD,no-cms-hpt-txt-published,https://madisonregionalhealth.org/.well-known/cms-hpt.txt,ok,200,1,LiteSpeed | LiteSpeed,,,,,,,1003,transcripts\madisonregionalhealth.org--bfc42c0a.txt
440072,DYERSBURG REGIONAL MEDICAL CENTER,TN,no-cms-hpt-txt-published,https://wth.org/,ok,200,1,cloudflare | cloudflare,a371fac4b93eef60-IAD | a371fac7ae04787b-IAD,,,cloudflare,,,605,transcripts\wth.org--db4cc468.txt
440072,DYERSBURG REGIONAL MEDICAL CENTER,TN,no-cms-hpt-txt-published,https://wth.org/cms-hpt.txt,ok,404,0,cloudflare,a371fac81d0bef60-IAD,,,cloudflare,,,132,transcripts\wth.org--8424510b.txt
440072,DYERSBURG REGIONAL MEDICAL CENTER,TN,no-cms-hpt-txt-published,https://wth.org/.well-known/cms-hpt.txt,ok,404,0,cloudflare,a371fac8e81bef60-IAD,,,cloudflare,,,329,transcripts\wth.org--ea499fe0.txt
443303,EAST TENNESSEE CHILDRENS HOSPITAL,TN,mrf-blocked-to-automation,https://www.etch.com/app/files/public/23fd56f6-43f8-45b4-974b-e7d2a20a228c/Documents/626002604_east-tennessee-childrens-hospital_standardcharges.xml,ok,404,2,,,,,,,,12623,transcripts\etch.com--a289cf02.txt
440104,ERLANGER MEDICAL CENTER,TN,not-assessed-not-named-in-file,https://erlanger.org/,ok,200,1,cloudflare | cloudflare,a371faee9e639acd-IAD | a371faef9a2e5f67-IAD,,,cloudflare,,,5939,transcripts\erlanger.org--857f804a.txt
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,TN,not-assessed-not-named-in-file,https://shamrock.health/,ok,200,0,nginx/1.24.0 (Ubuntu),,,,,,,4956,transcripts\shamrock.health--232bb0d2.txt
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,no-cms-hpt-txt-published,https://wth.org/,ok,200,1,cloudflare | cloudflare,a371fac4b93eef60-IAD | a371fac7ae04787b-IAD,,,cloudflare,,,605,transcripts\wth.org--db4cc468.txt
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,no-cms-hpt-txt-published,https://wth.org/cms-hpt.txt,ok,404,0,cloudflare,a371fac81d0bef60-IAD,,,cloudflare,,,132,transcripts\wth.org--8424510b.txt
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,no-cms-hpt-txt-published,https://wth.org/.well-known/cms-hpt.txt,ok,404,0,cloudflare,a371fac8e81bef60-IAD,,,cloudflare,,,329,transcripts\wth.org--ea499fe0.txt
440102,LINCOLN MEDICAL CENTER,TN,not-assessed-not-named-in-file,https://lincolnhealthsystem.com/,ok,,3,Apache,,,,,,fetch failed (cause: UND_ERR_CONNECT_TIMEOUT),27760,transcripts\lincolnhealthsystem.com--06048fbd.txt
440187,LIVINGSTON REGIONAL HOSPITAL,TN,not-assessed-site-unreachable,https://mylivingstonhospital.com/cms-hpt.txt,ok,406,0,,,,,,,,2748,transcripts\mylivingstonhospital.com--d88047c5.txt
440187,LIVINGSTON REGIONAL HOSPITAL,TN,not-assessed-site-unreachable,https://mylivingstonhospital.com/,ok,406,0,,,,,,,,51,transcripts\mylivingstonhospital.com--269d08b5.txt
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",TN,not-assessed-not-named-in-file,https://memorial.org/,ok,200,4,cloudflare | cloudflare | cloudflare | cloudflare | cloudflare,a371f60b4c147bbc-IAD | a371f60bfa8429bb-IAD | a371f60c2a5af283-IAD | a371f60c8ba7f283-IAD | a371f60d0dbdf283-IAD,,,cloudflare,,,1631,transcripts\memorial.org--148b614f.txt
444014,MIDDLE TN MENTAL HEALTH INSTITUTE,TN,not-assessed-site-unreachable,https://tn.gov/cms-hpt.txt,ok,404,1,Apache | Apache,,,,,,,364,transcripts\tn.gov--9d8f2366.txt
444014,MIDDLE TN MENTAL HEALTH INSTITUTE,TN,not-assessed-site-unreachable,https://tn.gov/,ok,200,1,Apache | Apache,,,,,,,93,transcripts\tn.gov--d632430b.txt
444010,"PATHWAYS OF TENNESSEE, INC",TN,no-cms-hpt-txt-published,https://wth.org/,ok,200,1,cloudflare | cloudflare,a371fac4b93eef60-IAD | a371fac7ae04787b-IAD,,,cloudflare,,,605,transcripts\wth.org--db4cc468.txt
444010,"PATHWAYS OF TENNESSEE, INC",TN,no-cms-hpt-txt-published,https://wth.org/cms-hpt.txt,ok,404,0,cloudflare,a371fac81d0bef60-IAD,,,cloudflare,,,132,transcripts\wth.org--8424510b.txt
444010,"PATHWAYS OF TENNESSEE, INC",TN,no-cms-hpt-txt-published,https://wth.org/.well-known/cms-hpt.txt,ok,404,0,cloudflare,a371fac8e81bef60-IAD,,,cloudflare,,,329,transcripts\wth.org--ea499fe0.txt
444023,PERIMETER BEHAVIORAL CENTER OF JACKSON,TN,not-assessed-not-named-in-file,https://perimeterhealthcare.com/,ok,200,1,nginx,,,,,,,521,transcripts\perimeterhealthcare.com--307188d1.txt
440058,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHEST,TN,not-assessed-not-named-in-file,https://southerntnwinchester.com/,ok,200,1,ip-10-123-124-174.ec2.internal,,,,,,,585,transcripts\southerntnwinchester.com--1fbf2ec6.txt
440200,STONES RIVER HOSPITAL,TN,not-assessed-not-named-in-file,https://healthcare.ascension.org/,ok,200,0,,,,,,,,210,transcripts\healthcare.ascension.org--cc693586.txt
440161,TRISTAR CENTENNIAL MEDICAL CENTER,TN,mrf-blocked-to-automation,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/62-1113737_TRISTAR-CENTENNIAL-MEDICAL-CENTER_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2024-11-04&sr=c&sig=vdmkLz8lCE1qb%2BnsaFfL8tcI7Gg6B%2B3s%2Fny3TPZ1kqs%3D,ok,403,0,Microsoft-HTTPAPI/2.0,,,,,,,252,transcripts\stctrprodsnsvc00455826e6.blob.core.windows.net--b41b8c70.txt
440061,VOLUNTEER COMMUNITY HOSPITAL,TN,no-cms-hpt-txt-published,https://wth.org/,ok,200,1,cloudflare | cloudflare,a371fac4b93eef60-IAD | a371fac7ae04787b-IAD,,,cloudflare,,,605,transcripts\wth.org--db4cc468.txt
440061,VOLUNTEER COMMUNITY HOSPITAL,TN,no-cms-hpt-txt-published,https://wth.org/cms-hpt.txt,ok,404,0,cloudflare,a371fac81d0bef60-IAD,,,cloudflare,,,132,transcripts\wth.org--8424510b.txt
440061,VOLUNTEER COMMUNITY HOSPITAL,TN,no-cms-hpt-txt-published,https://wth.org/.well-known/cms-hpt.txt,ok,404,0,cloudflare,a371fac8e81bef60-IAD,,,cloudflare,,,329,transcripts\wth.org--ea499fe0.txt
